city,company,country,date,jobkey,jobtitle,latitude,longitude,state,url,excel,sql,mysql,python,java,c++,sas,matlab,php,perl,hadoop,hive,spss,linux_unix,bachelor,master,phd
Dallas,MD Buyline,US,2014-06-20 21:33:00,2161e0a9f6be431f,Healthcare Data Analyst,32.82967,-96.76923,TX,http://www.indeed.com/viewjob?jk=2161e0a9f6be431f&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m73c1d3254a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Houston,"Spark Energy, L.P.",US,2014-06-20 21:00:15,9be288f9bd15bcb5,Data Analyst,29.760988,-95.36264,TX,http://www.indeed.com/viewjob?jk=9be288f9bd15bcb5&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m73c1d3254a,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Golden Valley,RGBSI,US,2014-06-20 20:41:33,c259054b2d06d0d5,US - Data Analyst,45.008244,-93.34615,MN,http://www.indeed.com/viewjob?jk=c259054b2d06d0d5&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IQ9Ji1NXswmwoyMQeMSJhNlV9Ci6VerZMrLprUxSeWWohgpx6hvbHKvyCs5brfhOw&indpubnum=4889224015872296&atk=190a5a7ar1d72423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Irvine,Spireon,US,2014-06-20 20:13:22,f3c5308f68bc3622,Data Analyst,33.667583,-117.81868,CA,http://www.indeed.com/viewjob?jk=f3c5308f68bc3622&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0Q2KvI86SUlUP-xgDbqjt3A&indpubnum=4889224015872296&atk=190a50nm91d414pl,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Austin,Offers.com,US,2014-06-20 20:12:17,549ef9388a8f4e79,Marketing Data Analyst,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=549ef9388a8f4e79&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rZAYdr1ef-b4t0-8UADg2uY&indpubnum=4889224015872296&atk=190a5m7lm1d712f9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Evansville,Dew Softech,US,2014-06-20 20:04:30,7279a92d301e1437,Excel Data Analyst,37.972527,-87.55495,IN,http://www.indeed.com/viewjob?jk=7279a92d301e1437&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9K57tOgZx2uDq6fMn3VIiidP5UossZuJ7aM-Kyj6OzRP6_VgrpSuenqJsHkSE4xxgs&indpubnum=4889224015872296&atk=190a55ial1d512to,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
St. Louis,"ABBTech Staffing Services, Inc.",US,2014-06-20 19:41:34,7e01b2e4bc577bcc,Data Analyst - 279829/4302,38.626373,-90.1978,MO,http://www.indeed.com/viewjob?jk=7e01b2e4bc577bcc&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I6B5XPu2Ew-VrIxmUWCmEQD8f7lw2UxdxWldkJhjEz9Bf4LqfF3Wq-SHGNmVI4l94&indpubnum=4889224015872296&atk=190a5b99a1d623p3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Philadelphia,Everstaff - Contract Assignment,US,2014-06-20 19:06:29,104bda0909a4b5b0,Data Analyst,39.95055,-75.15934,PA,http://www.indeed.com/viewjob?jk=104bda0909a4b5b0&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JBy2QeS2uKGSlme_PhyJLGmPkNxTj973naemBASyztl1Rvv62K6Aqu0GOYUGhxONg&indpubnum=4889224015872296&atk=190a5ivsf1d3h646,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Boston,Brigham and Women's Hospital (BWH),US,2014-06-20 15:42:45,837d1e6644a5dc95,DEVELOPMENT IS DATA ANALYST / 40 HOURS / DAY / BWH - DEVELOPMENT OFFICE,42.357143,-71.05495,MA,http://www.indeed.com/viewjob?jk=837d1e6644a5dc95&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi9iAhEiu3uhE4jUKCsfxbNw&indpubnum=4889224015872296&atk=190a5935i1d6h7g5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Baltimore,Municipal Employees Credit Union of Baltimore,US,2014-06-20 15:29:24,c3dc21e93ec7892f,Data Analyst,39.28846,-76.60989,MD,http://www.indeed.com/viewjob?jk=c3dc21e93ec7892f&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9K1R6c7KtPNAewnuw3MsymeAnBqQq8iMix3ef86fizcMvBIjQUlNWtnbX53eTnFyGk&indpubnum=4889224015872296&atk=190a58h821d321jg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Philadelphia,Sonepar,US,2014-06-20 14:38:39,2d307b2408be2049,Data Analyst (Must have electrical product knowledge),39.95055,-75.15934,PA,http://www.indeed.com/viewjob?jk=2d307b2408be2049&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JBy2QeS2uKGSlme_PhyJLGmPkNxTj973naemBASyztl1Rvv62K6Aqu0GOYUGhxONg&indpubnum=4889224015872296&atk=190a5ivsf1d3h646,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Greensboro,N-Tier Solution,US,2014-06-20 12:23:47,888bb297d8899fd1,Data Analyst,36.07143,-79.79121,NC,http://www.indeed.com/viewjob?jk=888bb297d8899fd1&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88lO0Pmg2DxQtLM_69ugIucM&indpubnum=4889224015872296&atk=190a5fufl1d4h0ei,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
New York,N-Tier Solution,US,2014-06-20 12:23:45,7508ab0ca434aa24,Systems Data Analyst,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=7508ab0ca434aa24&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKCU9acvvqmGvLTDTvL990bI&indpubnum=4889224015872296&atk=190a5favl1d4i03t,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
Jersey City,N-Tier Solution,US,2014-06-20 12:23:43,479fab61f17ca16f,Database SQL Developer,40.728024,-74.07692,NJ,http://www.indeed.com/viewjob?jk=479fab61f17ca16f&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3l61d5h004,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Jersey City,N-Tier Solution,US,2014-06-20 12:23:41,4a16972bc713f89e,Senior Data Analyst,40.728024,-74.07692,NJ,http://www.indeed.com/viewjob?jk=4a16972bc713f89e&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3db1d413je,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Brooklyn,N-Tier Solution,US,2014-06-20 12:23:41,8c143a1660a7d99e,Jr. Online Analyst,40.64835,-73.94505,NY,http://www.indeed.com/viewjob?jk=8c143a1660a7d99e&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKCU9acvvqmGvLTDTvL990bI&indpubnum=4889224015872296&atk=190a5fa4o1d6h7kc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,N-Tier Solution,US,2014-06-20 12:23:40,c664ad9d2e1a4d19,Business Analyst IIII,38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=c664ad9d2e1a4d19&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd8XvaWNpF7D8k6h9M4MbtTs&indpubnum=4889224015872296&atk=190a526nl1d4i189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jersey City,N-Tier Solution,US,2014-06-20 12:23:33,8352e9e0b29bec56,Archer BA,40.728024,-74.07692,NJ,http://www.indeed.com/viewjob?jk=8352e9e0b29bec56&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3db1d413je,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Water Street,N-Tier Solution,US,2014-06-20 12:23:29,dcb6f44dc86b3dc6,Data Modeler,40.57143,-78.13736,PA,http://www.indeed.com/viewjob?jk=dcb6f44dc86b3dc6&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JBy2QeS2uKGSlme_PhyJLGmPkNxTj973naemBASyztl1Rvv62K6Aqu0GOYUGhxONg&indpubnum=4889224015872296&atk=190a5ivcd1d6157o,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Santa Ana,The Outsource Group-Santa Ana,US,2014-06-20 09:51:11,bcf6b6dfe9d6f294,Data Analyst Manager,33.744507,-117.86264,CA,http://www.indeed.com/viewjob?jk=bcf6b6dfe9d6f294&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0VvQoctGRKtL4zw7Oy2YkBE&indpubnum=4889224015872296&atk=190a50ms91d5279j,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Columbus,ComResource - Professional Services,US,2014-06-20 09:19:19,c53ce63d98cd7656,Data Analyst / Modeler,39.964287,-83.0,OH,http://www.indeed.com/viewjob?jk=c53ce63d98cd7656&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IzKNHijS7kTjt4KmPZaQ54tR1Zys_YS33zV-EIckb4SoCHEdfyMkuNX3qwb0phha4&indpubnum=4889224015872296&atk=190a5h2a31d721hg,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
New York,Amida Care,US,2014-06-20 08:43:45,730962ab1c2a9d7a,Data Analyst,40.71154,-74.00549,NY,http://www.indeed.com/viewjob?jk=730962ab1c2a9d7a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKCU9acvvqmGvLTDTvL990bI&indpubnum=4889224015872296&atk=190a5falo1d3230k,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Kirkland,DTI,US,2014-06-20 08:15:00,d1e4f7bd1cf10506,Processing Technician I,47.68132,-122.2033,WA,http://www.indeed.com/viewjob?jk=d1e4f7bd1cf10506&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9L3eGb1R6djEvbLTasqTfyz4Z0r1R5zmkNbj4VOJWHLHFjMuIZOSm00Jj-u8fFXwhc&indpubnum=4889224015872296&atk=190a5oqmb1d5i0ss,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
,Green Key Resources,US,2014-06-20 07:09:07,1ffbdd8ce43b9cc8,Lead Data Management Programmer,,,NJ,http://www.indeed.com/viewjob?jk=1ffbdd8ce43b9cc8&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9IuoauPq75eD-dhOEz8DE_n8gtCm65lPbNJ01qX1cWx2YZjawTUSu96TVCP4nxnY7U&indpubnum=4889224015872296&atk=190a5e3sg1d2h5q9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Seattle,Expeditors,US,2014-06-20 06:47:44,1554598896fa4535,Data Analyst,47.604397,-122.32967,WA,http://www.indeed.com/viewjob?jk=1554598896fa4535&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9L3eGb1R6djEvbLTasqTfyz4Z0r1R5zmkNbj4VOJWHLHFjMuIZOSm00Jj-u8fFXwhc&indpubnum=4889224015872296&atk=190a5oqmb1d5i0ss,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,0
Novato,2K Games,US,2014-06-20 06:44:23,c770c9c3e50edc6a,Senior Data Analyst (User Data & Monetization),38.107143,-122.56593,CA,http://www.indeed.com/viewjob?jk=c770c9c3e50edc6a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0Q2KvI86SUlUP-xgDbqjt3A&indpubnum=4889224015872296&atk=190a50ns71d4213i,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Azusa,Azusa Pacific University,US,2014-06-20 05:55:18,93a68a8388de9b49,Academic Data Technician - Graduate Registrar,34.131866,-117.90659,CA,http://www.indeed.com/viewjob?jk=93a68a8388de9b49&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0Q2KvI86SUlUP-xgDbqjt3A&indpubnum=4889224015872296&atk=190a50nm91d414pl,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Detroit,Epitec Inc.,US,2014-06-20 03:16:23,00a16ec1a1a0cc92,Data Analyst,42.32967,-83.04395,MI,http://www.indeed.com/viewjob?jk=00a16ec1a1a0cc92&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KuVRqHRC-nko9OQoZAFJUNezxp6HtNeobRzrUgmyplQHZvQWeZ6mSWHReWR01vCoM&indpubnum=4889224015872296&atk=190a59l731d31108,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
New York,Genesis10,US,2014-06-20 02:29:58,47adcc00b59bd209,Product Specific Technologist,40.706043,-74.0,NY,http://www.indeed.com/viewjob?jk=47adcc00b59bd209&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKBpr2TUdsbSnr7QNmCpXPrI&indpubnum=4889224015872296&atk=190a5fbgo1d617lg,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
The Woodlands,"Newpark Resources, Inc",US,2014-06-20 01:05:09,51cebe1ae28bf992,Enterprise BI Data Analyst,30.156593,-95.48901,TX,http://www.indeed.com/viewjob?jk=51cebe1ae28bf992&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rbC6EHumDms3WSQ1vjU-knw&indpubnum=4889224015872296&atk=190a5m5jv1d725cb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
,AG 1 Source,US,2014-06-19 23:09:45,e52548eeffb682fc,Data Analyst,,,NC,http://www.indeed.com/viewjob?jk=e52548eeffb682fc&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88o3oehVJhkUNPmLxu_ecZro&indpubnum=4889224015872296&atk=190a5funr1d6h7hp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Austin,W6 Group,US,2014-06-19 21:43:02,284da0662a964e52,Sr. Business Analyst,30.266483,-97.74176,TX,http://www.indeed.com/viewjob?jk=284da0662a964e52&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rdpewBgyI29BYHzgnBDoe1U&indpubnum=4889224015872296&atk=190a5m7uc1d6i52q,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Portland,Vacasa,US,2014-06-19 21:38:46,477f8a646ea4fb3c,Data Analyst,45.521976,-122.67583,OR,http://www.indeed.com/viewjob?jk=477f8a646ea4fb3c&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I3QFonucV-A84ilqDTRFQQezxp6HtNeobRzrUgmyplQLwFGwsg5CKl7Z6WkZb9caQ&indpubnum=4889224015872296&atk=190a5ia7p1d3h0eh,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Towson,General Dynamics - IT,US,2014-06-19 21:11:40,ec7b07357f169db1,Sr Data Analyst,39.4011,-76.5989,MD,http://www.indeed.com/viewjob?jk=ec7b07357f169db1&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9K1R6c7KtPNAewnuw3MsymeAnBqQq8iMix3ef86fizcMvBIjQUlNWtnbX53eTnFyGk&indpubnum=4889224015872296&atk=190a58hf51d3176b,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Chesterbrook,Randstad Technologies,US,2014-06-19 20:19:13,fdccfd210ff05db8,Report Writer,40.074177,-75.45605,PA,http://www.indeed.com/viewjob?jk=fdccfd210ff05db8&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JBy2QeS2uKGSlme_PhyJLGmPkNxTj973naemBASyztl1Rvv62K6Aqu0GOYUGhxONg&indpubnum=4889224015872296&atk=190a5ivkg1d326n5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marietta,Randstad Technologies,US,2014-06-19 20:09:27,0b2e5d83c6bb66f2,Sr. Lab Clinical Data Analyst - 2367,33.95055,-84.54945,GA,http://www.indeed.com/viewjob?jk=0b2e5d83c6bb66f2&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LNwCtnSNwkyNdqADMRsp0qGPnusQxy_m1-iys11mXFOL9ufMPhjiaFDt3eTpUmMvY&indpubnum=4889224015872296&atk=190a53lte1d4h7a1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Weston,Randstad Technologies,US,2014-06-19 20:00:16,4604ddc965154912,Lead Business Intelligence Data Analyst in Weston,42.365383,-71.3022,MA,http://www.indeed.com/viewjob?jk=4604ddc965154912&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi9iAhEiu3uhE4jUKCsfxbNw&indpubnum=4889224015872296&atk=190a593k61d6h6el,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Herndon,CyberCoders,US,2014-06-19 19:58:57,e5b89fa000ae0ac0,Market Analyst II/III,38.945053,-77.36264,VA,http://www.indeed.com/viewjob?jk=e5b89fa000ae0ac0&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhdxZp0YAHoVjVeaQQBYHgJVA&indpubnum=4889224015872296&atk=190a527oe1d4h0ol,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Knoxville,Randstad Technologies,US,2014-06-19 19:58:06,384ba460b1523ea4,Data Analyst,35.95879,-83.91758,TN,http://www.indeed.com/viewjob?jk=384ba460b1523ea4&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9Ihp7auWX2VRwgIPe-m7Fu12VDAU0HdNEwm1tRfd3aAKRV8CGuGn_EiEWTKgPHaGQM&indpubnum=4889224015872296&atk=190a5lekp1d512oo,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Research Triangle Park,Randstad Technologies,US,2014-06-19 19:52:37,8ba411c507ad586d,Business Objects Report Writer/Data Analyst,35.895603,-78.85714,NC,http://www.indeed.com/viewjob?jk=8ba411c507ad586d&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88o3oehVJhkUNPmLxu_ecZro&indpubnum=4889224015872296&atk=190a5fuvf1d4h45o,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Washington,Randstad Technologies,US,2014-06-19 19:49:48,bd84801a5494cd66,Data Analyst,38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=bd84801a5494cd66&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhdxZp0YAHoVjVeaQQBYHgJVA&indpubnum=4889224015872296&atk=190a527bf1d3i19n,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Boston,Randstad Technologies,US,2014-06-19 19:43:45,2065e229425d4733,Business Analyst w/ Fixed Income in Boston,42.357143,-71.05495,MA,http://www.indeed.com/viewjob?jk=2065e229425d4733&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LulBvtWb3NvLPZ9bcwG7w0LKuJy9BzgjjY5yEKN_5Fi9iAhEiu3uhE4jUKCsfxbNw&indpubnum=4889224015872296&atk=190a593k61d6h6el,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Washington,National Association of REALTORS,US,2014-06-19 19:26:35,40e671e6b520f147,"Manager, Online Advocacy",38.892857,-77.03297,DC,http://www.indeed.com/viewjob?jk=40e671e6b520f147&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JJuNxUwSX-dwk-w0wHXusNOEyi7Ig2BiUiTPzAZ8bhd8XvaWNpF7D8k6h9M4MbtTs&indpubnum=4889224015872296&atk=190a526gf1d611ig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Lake Mary,Ask Staffing,US,2014-06-19 18:54:51,0c632d4aca0b6fe7,Data Analyst,28.758242,-81.31319,FL,http://www.indeed.com/viewjob?jk=0c632d4aca0b6fe7&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LLBCiPjkU9KpwDU5bpt3OiEL9x_Tpofxobm740digpXw1Br_vglkmOA6-bPrFfnMU&indpubnum=4889224015872296&atk=190a534vd1d2h13j,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Burlington,Burton Snowboards,US,2014-06-19 18:46:08,c00ba3a065736a29,Master Data Analyst,44.475273,-73.20879,VT,http://www.indeed.com/viewjob?jk=c00ba3a065736a29&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LdkmEEAzgfObyccrZ_JVoPPf5w0_nT8YoQnYiXRUdtFCEVGiNdye2kclzHKsTOhFY&indpubnum=4889224015872296&atk=190a5ng551d2i5nc,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Greensboro,Gilbarco,US,2014-06-19 17:38:58,3d299511cc0bb392,Quality Data Analyst,36.07143,-79.79121,NC,http://www.indeed.com/viewjob?jk=3d299511cc0bb392&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88lO0Pmg2DxQtLM_69ugIucM&indpubnum=4889224015872296&atk=190a5fu6v1d7254h,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Coppell,Murtech Consulting,US,2014-06-19 16:10:47,68ac35c9674b48fd,HR Data Analyst,32.953297,-97.01099,TX,http://www.indeed.com/viewjob?jk=68ac35c9674b48fd&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KLdT4cW5TS8hByZED3VJdosY2RNltsQsMe6iuw_4n_rdpewBgyI29BYHzgnBDoe1U&indpubnum=4889224015872296&atk=190a5m7uc1d6i52q,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
San Diego,Encore Capital Group,US,2014-06-19 13:26:11,b1b90bac3e9c7d0a,Senior Data Analyst,32.714287,-117.15385,CA,http://www.indeed.com/viewjob?jk=b1b90bac3e9c7d0a&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KhckHN80-uURCmMV-ouodrGp6jym_krcGFaWElJybt0Q2KvI86SUlUP-xgDbqjt3A&indpubnum=4889224015872296&atk=190a50nm91d414pl,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
Buffalo,Citi,US,2014-06-19 13:11:01,47374f849c6e4bd2,Fixed Income Data Analyst Yield Book (Buffalo NY),42.884617,-78.87363,NY,http://www.indeed.com/viewjob?jk=47374f849c6e4bd2&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9KUPDXN_D2AI1pADZ5diohv_MQgRfwuc1MYwhqfMjIoKBpr2TUdsbSnr7QNmCpXPrI&indpubnum=4889224015872296&atk=190a5fb8n1d5i6a7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Greensboro,Gilbarco Veeder-Root,US,2014-06-19 12:42:58,0fd0b3175991edde,Quality Data Analyst,36.07143,-79.79121,NC,http://www.indeed.com/viewjob?jk=0fd0b3175991edde&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9I7mSQq4nfhItdpLIhAcQhv5b84G9kPk0ZXIu9oaLz88o3oehVJhkUNPmLxu_ecZro&indpubnum=4889224015872296&atk=190a5funr1d6h7hp,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Wilmington,Mastech,US,2014-06-19 11:10:53,ea73a4e74eb36644,Data Modeler,39.744507,-75.54395,DE,http://www.indeed.com/viewjob?jk=ea73a4e74eb36644&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9LKNOcu3U099ixxgGdrAUPQ5NoWg3ITxLlZXZesqFUapzCt6aUUcF3yHT5MW2Cvh4g&indpubnum=4889224015872296&atk=190a52lc91d62370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Norfolk,"Epsilon Systems Solutions, Inc.",US,2014-06-19 03:14:07,263d42987618da16,Data Analyst (Statistics),36.846153,-76.28022,VA,http://www.indeed.com/viewjob?jk=263d42987618da16&qd=MxQEkSlos1GEjU62O1KFoRQw54NvLaDNxEJ5HB_yo9JbLTVuafyVGbPDWAqafXCBIG79JCMi2fuu9D0iIU5fQrZG-HKbJlkAN56csUZ-2Po&indpubnum=4889224015872296&atk=190a5o5cg1d515js,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
